cell_id,cycle,Q_discharge
matr_b3c16,559,1.0457534
matr_b3c16,560,1.0457002
matr_b3c16,561,1.0455732
matr_b3c16,562,1.0456496
matr_b3c16,563,1.0453316
matr_b3c16,564,1.0453941
matr_b3c16,565,1.0453579
matr_b3c16,566,1.0440606
matr_b3c16,567,1.045252
matr_b3c16,568,1.0451903
matr_b3c16,569,1.0451577
matr_b3c16,570,1.0438718
matr_b3c16,571,1.0451573
matr_b3c16,572,1.0450709
matr_b3c16,573,1.0449867
matr_b3c16,574,1.0449624
matr_b3c16,575,1.0436642
matr_b3c16,576,1.044884
matr_b3c16,577,1.0448763
matr_b3c16,578,1.0447705
matr_b3c16,579,1.0447682
matr_b3c16,580,1.0448169
matr_b3c16,581,1.0448298
matr_b3c16,582,1.0446861
matr_b3c16,583,1.0447834
matr_b3c16,584,1.0447469
matr_b3c16,585,1.0447837
matr_b3c16,586,1.0446581
matr_b3c16,587,1.0446779
matr_b3c16,588,1.044647
matr_b3c16,589,1.0446514
matr_b3c16,590,1.044522
matr_b3c16,591,1.0445045
matr_b3c16,592,1.0444316
matr_b3c16,593,1.0443139
matr_b3c16,594,1.0443503
matr_b3c16,595,1.0443393
matr_b3c16,596,1.044345
matr_b3c16,597,1.0443056
matr_b3c16,598,1.0442616
matr_b3c16,599,1.0442756
matr_b3c16,600,1.0441381
matr_b3c16,601,1.044181
matr_b3c16,602,1.0439231
matr_b3c16,603,1.044018
matr_b3c16,604,1.0439233
matr_b3c16,605,1.0438287
matr_b3c16,606,1.0438195
matr_b3c16,607,1.0438451
matr_b3c16,608,1.043754
matr_b3c16,609,1.0437011
matr_b3c16,610,1.0436939
matr_b3c16,611,1.0436286
matr_b3c16,612,1.043723
matr_b3c16,613,1.0435805
matr_b3c16,614,1.0435222
matr_b3c16,615,1.04351
matr_b3c16,616,1.0434444
matr_b3c16,617,1.0434041
matr_b3c16,618,1.0434812
matr_b3c16,619,1.0432678
matr_b3c16,620,1.0433307
matr_b3c16,621,1.0432718
matr_b3c16,622,1.0431701
matr_b3c16,623,1.0429568
matr_b3c16,624,1.043148
matr_b3c16,625,1.0430102
matr_b3c16,626,1.0429413
matr_b3c16,627,1.0429635
matr_b3c16,628,1.0428997
matr_b3c16,629,1.0429301
matr_b3c16,630,1.0428685
matr_b3c16,631,1.0428016
matr_b3c16,632,1.042729
matr_b3c16,633,1.0426939
matr_b3c16,634,1.0426456
matr_b3c16,635,1.0425274
matr_b3c16,636,1.0425874
matr_b3c16,637,1.0425388
matr_b3c16,638,1.0424262
matr_b3c16,639,1.0424117
matr_b3c16,640,1.0423423
matr_b3c16,641,1.0423918
matr_b3c16,642,1.0423682
matr_b3c16,643,1.0423187
matr_b3c16,644,1.0422279
matr_b3c16,645,1.0421985
matr_b3c16,646,1.0421969
matr_b3c16,647,1.04213
matr_b3c16,648,1.0422069
matr_b3c16,649,1.0421102
matr_b3c16,650,1.0420036
matr_b3c16,651,1.0420164
matr_b3c16,652,1.0419345
matr_b3c16,653,1.0418047
matr_b3c16,654,1.0418147
matr_b3c16,655,1.0417095
matr_b3c16,656,1.0416632
matr_b3c16,657,1.0415716
matr_b3c16,658,1.0416167
matr_b3c16,659,1.0415387
matr_b3c16,660,1.0415528
matr_b3c16,661,1.0414352
matr_b3c16,662,1.041429
matr_b3c16,663,1.041404
matr_b3c16,664,1.0413891
matr_b3c16,665,1.0413482
matr_b3c16,666,1.0412364
matr_b3c16,667,1.0411458
matr_b3c16,668,1.0411263
matr_b3c16,669,1.0411769
matr_b3c16,670,1.0410622
matr_b3c16,671,1.0407287
matr_b3c16,672,1.0409712
matr_b3c16,673,1.0410321
matr_b3c16,674,1.0409416
matr_b3c16,675,1.0409461
matr_b3c16,676,1.0409077
matr_b3c16,677,1.0408199
matr_b3c16,678,1.0408767
matr_b3c16,679,1.040701
matr_b3c16,680,1.0407206
matr_b3c16,681,1.0393932
matr_b3c16,682,1.0406439
matr_b3c16,683,1.040436
matr_b3c16,684,1.0404536
matr_b3c16,685,1.0403671
matr_b3c16,686,1.0402534
matr_b3c16,687,1.040257
matr_b3c16,688,1.0402786
matr_b3c16,689,1.0402386
matr_b3c16,690,1.0402327
matr_b3c16,691,1.0400636
matr_b3c16,692,1.0400615
matr_b3c16,693,1.0399368
matr_b3c16,694,1.0398574
matr_b3c16,695,1.0398153
matr_b3c16,696,1.0396515
matr_b3c16,697,1.0397924
matr_b3c16,698,1.0396898
matr_b3c16,699,1.0397013
matr_b3c16,700,1.0396016
matr_b3c16,701,1.0395361
matr_b3c16,702,1.0382955
matr_b3c16,703,1.0394564
matr_b3c16,704,1.0392663
matr_b3c16,705,1.0394378
matr_b3c16,706,1.0393374
matr_b3c16,707,1.0392251
matr_b3c16,708,1.0391396
matr_b3c16,709,1.0391964
matr_b3c16,710,1.0390532
matr_b3c16,711,1.0391192
matr_b3c16,712,1.0390732
matr_b3c16,713,1.0389609
matr_b3c16,714,1.0388166
matr_b3c16,715,1.0389595
matr_b3c16,716,1.0388796
matr_b3c16,717,1.038848
matr_b3c16,718,1.0388606
matr_b3c16,719,1.0376068
matr_b3c16,720,1.0387551
matr_b3c16,721,1.0388191
matr_b3c16,722,1.0387534
matr_b3c16,723,1.0387256
matr_b3c16,724,1.0386974
matr_b3c16,725,1.0386001
matr_b3c16,726,1.0386986
matr_b3c16,727,1.0386759
matr_b3c16,728,1.0385398
matr_b3c16,729,1.0384904
matr_b3c16,730,1.0383949
matr_b3c16,731,1.0382283
matr_b3c16,732,1.0381972
matr_b3c16,733,1.0382494
matr_b3c16,734,1.0381421
matr_b3c16,735,1.0381328
matr_b3c16,736,1.0381267
matr_b3c16,737,1.0380522
matr_b3c16,738,1.0380327
matr_b3c16,739,1.0379014
matr_b3c16,740,1.0378157
matr_b3c16,741,1.03781
matr_b3c16,742,1.0377437
matr_b3c16,743,1.0377613
matr_b3c16,744,1.0376863
matr_b3c16,745,1.0377744
matr_b3c16,746,1.0376843
matr_b3c16,747,1.0376626
matr_b3c16,748,1.037625
matr_b3c16,749,1.0375024
matr_b3c16,750,1.0376914
matr_b3c16,751,1.0374817
matr_b3c16,752,1.0372227
matr_b3c16,753,1.0373744
matr_b3c16,754,1.0373913
matr_b3c16,755,1.0373712
matr_b3c16,756,1.0373832
matr_b3c16,757,1.0373375
matr_b3c16,758,1.0373293
matr_b3c16,759,1.0372756
matr_b3c16,760,1.0372491
matr_b3c16,761,1.0371665
matr_b3c16,762,1.0371231
matr_b3c16,763,1.0371311
matr_b3c16,764,1.0370587
matr_b3c16,765,1.0370506
matr_b3c16,766,1.0369201
matr_b3c16,767,1.036907
matr_b3c16,768,1.0368639
matr_b3c16,769,1.0368952
matr_b3c16,770,1.0368501
matr_b3c16,771,1.0367261
matr_b3c16,772,1.0367049
matr_b3c16,773,1.0366579
matr_b3c16,774,1.0366193
matr_b3c16,775,1.0364887
matr_b3c16,776,1.0363742
matr_b3c16,777,1.0363796
matr_b3c16,778,1.0364157
matr_b3c16,779,1.0363932
matr_b3c16,780,1.0363885
matr_b3c16,781,1.0363675
matr_b3c16,782,1.0363005
matr_b3c16,783,1.0363474
matr_b3c16,784,1.0362512
matr_b3c16,785,1.0361617
matr_b3c16,786,1.0361729
matr_b3c16,787,1.0361874
matr_b3c16,788,1.0360866
matr_b3c16,789,1.0360148
matr_b3c16,790,1.0359292
matr_b3c16,791,1.0359426
matr_b3c16,792,1.0358523
matr_b3c16,793,1.0358177
matr_b3c16,794,1.0357506
matr_b3c16,795,1.0357691
matr_b3c16,796,1.0356472
matr_b3c16,797,1.0355048
matr_b3c16,798,1.0355079
matr_b3c16,799,1.0355186
matr_b3c16,800,1.0354285
matr_b3c16,801,1.0352974
matr_b3c16,802,1.0352063
matr_b3c16,803,1.0352542
matr_b3c16,804,1.035127
matr_b3c16,805,1.0351009
matr_b3c16,806,1.0350828
matr_b3c16,807,1.0349748
matr_b3c16,808,1.0348712
matr_b3c16,809,1.0348253
matr_b3c16,810,1.0346086
matr_b3c16,811,1.0348034
matr_b3c16,812,1.0347292
matr_b3c16,813,1.0345634
matr_b3c16,814,1.0346292
matr_b3c16,815,1.0345559
matr_b3c16,816,1.0345703
matr_b3c16,817,1.0344318
matr_b3c16,818,1.034288
matr_b3c16,819,1.0343267
matr_b3c16,820,1.0343416
matr_b3c16,821,1.03431
matr_b3c16,822,1.034319
matr_b3c16,823,1.0341644
matr_b3c16,824,1.0341197
matr_b3c16,825,1.034277
matr_b3c16,826,1.034173
matr_b3c16,827,1.0341264
matr_b3c16,828,1.0340602
matr_b3c16,829,1.0340463
matr_b3c16,830,1.0340083
matr_b3c16,831,1.0339254
matr_b3c16,832,1.0338162
matr_b3c16,833,1.0337809
matr_b3c16,834,1.0337737
matr_b3c16,835,1.0336723
matr_b3c16,836,1.0335079
matr_b3c16,837,1.0335461
matr_b3c16,838,1.0333622
matr_b3c16,839,1.03338
matr_b3c16,840,1.0335654
matr_b3c16,841,1.0333574
matr_b3c16,842,1.0332881
matr_b3c16,843,1.0332092
matr_b3c16,844,1.033058
matr_b3c16,845,1.032937
matr_b3c16,846,1.0329068
matr_b3c16,847,1.032902
matr_b3c16,848,1.0328149
matr_b3c16,849,1.0326896
matr_b3c16,850,1.0326909
matr_b3c16,851,1.0327097
matr_b3c16,852,1.0326068
matr_b3c16,853,1.0326765
matr_b3c16,854,1.0325719
matr_b3c16,855,1.0325251
matr_b3c16,856,1.0324749
matr_b3c16,857,1.0312625
matr_b3c16,858,1.0324576
matr_b3c16,859,1.0324478
matr_b3c16,860,1.0322803
matr_b3c16,861,1.0322764
matr_b3c16,862,1.0321288
matr_b3c16,863,1.0320977
matr_b3c16,864,1.0320368
matr_b3c16,865,1.0320321
matr_b3c16,866,1.0319169
matr_b3c16,867,1.0318897
matr_b3c16,868,1.0318564
matr_b3c16,869,1.0318484
matr_b3c16,870,1.0317322
matr_b3c16,871,1.0318282
matr_b3c16,872,1.0317264
matr_b3c16,873,1.0317066
matr_b3c16,874,1.0316696
matr_b3c16,875,1.0316255
matr_b3c16,876,1.0315611
matr_b3c16,877,1.0314677
matr_b3c16,878,1.0313606
matr_b3c16,879,1.0314311
matr_b3c16,880,1.0313685
matr_b3c16,881,1.0313739
matr_b3c16,882,1.0312544
matr_b3c16,883,1.0311346
matr_b3c16,884,1.0311629
matr_b3c16,885,1.0308535
matr_b3c16,886,1.0310299
matr_b3c16,887,1.0309485
matr_b3c16,888,1.0308772
matr_b3c16,889,1.0308218
matr_b3c16,890,1.0307586
matr_b3c16,891,1.0305461
matr_b3c16,892,1.0293986
matr_b3c16,893,1.030635
matr_b3c16,894,1.0305939
matr_b3c16,895,1.0305461
matr_b3c16,896,1.0303999
matr_b3c16,897,1.0304202
matr_b3c16,898,1.0303017
matr_b3c16,899,1.0303028
matr_b3c16,900,1.0301273
matr_b3c16,901,1.0301362
matr_b3c16,902,1.030082
matr_b3c16,903,1.0300894
matr_b3c16,904,1.030022
matr_b3c16,905,1.0300034
matr_b3c16,906,1.0298518
matr_b3c16,907,1.0298915
matr_b3c16,908,1.0297633
matr_b3c16,909,1.0297691
matr_b3c16,910,1.0296592
matr_b3c16,911,1.0296009
matr_b3c16,912,1.0294815
matr_b3c16,913,1.0295459
matr_b3c16,914,1.0295171
matr_b3c16,915,1.0294102
matr_b3c16,916,1.0293568
matr_b3c16,917,1.0292957
matr_b3c16,918,1.0293024
matr_b3c16,919,1.0292382
matr_b3c16,920,1.0291828
matr_b3c16,921,1.0290813
matr_b3c16,922,1.0289921
matr_b3c16,923,1.0290211
matr_b3c16,924,1.0289526
matr_b3c16,925,1.0289444
matr_b3c16,926,1.0288944
matr_b3c16,927,1.028917
matr_b3c16,928,1.0289241
matr_b3c16,929,1.0288335
matr_b3c16,930,1.0287639
matr_b3c16,931,1.0286249
matr_b3c16,932,1.0287186
matr_b3c16,933,1.0285649
matr_b3c16,934,1.0284915
matr_b3c16,935,1.0284942
matr_b3c16,936,1.0283576
matr_b3c16,937,1.0283628
matr_b3c16,938,1.0283144
matr_b3c16,939,1.0282159
matr_b3c16,940,1.0282398
matr_b3c16,941,1.0281378
matr_b3c16,942,1.028145
matr_b3c16,943,1.0281575
matr_b3c16,944,1.0281487
matr_b3c16,945,1.0280553
matr_b3c16,946,1.0279595
matr_b3c16,947,1.0279094
matr_b3c16,948,1.0279517
matr_b3c16,949,1.0278037
matr_b3c16,950,1.0277253
matr_b3c16,951,1.0278083
matr_b3c16,952,1.0277183
matr_b3c16,953,1.027624
matr_b3c16,954,1.0275419
matr_b3c16,955,1.0274628
matr_b3c16,956,1.027504
matr_b3c16,957,1.0273556
matr_b3c16,958,1.0272497
matr_b3c16,959,1.0272546
matr_b3c16,960,1.027151
matr_b3c16,961,1.0270966
matr_b3c16,962,1.0269823
matr_b3c16,963,1.0270443
matr_b3c16,964,1.0267867
matr_b3c16,965,1.0266898
matr_b3c16,966,1.0267335
matr_b3c16,967,1.0267129
matr_b3c16,968,1.0265682
matr_b3c16,969,1.0265495
matr_b3c16,970,1.0265089
matr_b3c16,971,1.0264251
matr_b3c16,972,1.0263079
matr_b3c16,973,1.0262552
matr_b3c16,974,1.0261301
matr_b3c16,975,1.0262127
matr_b3c16,976,1.0260814
matr_b3c16,977,1.025973
matr_b3c16,978,1.0258636
matr_b3c16,979,1.025919
matr_b3c16,980,1.025962
matr_b3c16,981,1.0257961
matr_b3c16,982,1.0257593
matr_b3c16,983,1.0257659
matr_b3c16,984,1.0257019
matr_b3c16,985,1.0256743
matr_b3c16,986,1.0255818
matr_b3c16,987,1.0254811
matr_b3c16,988,1.0254858
matr_b3c16,989,1.0253079
matr_b3c16,990,1.0252446
matr_b3c16,991,1.025156
matr_b3c16,992,1.0251389
matr_b3c16,993,1.0250745
matr_b3c16,994,1.0250015
matr_b3c16,995,1.0249588
matr_b3c16,996,1.0248646
matr_b3c16,997,1.0248396
matr_b3c16,998,1.0248015
matr_b3c16,999,1.0247402
matr_b3c16,1000,1.0246799
matr_b3c16,1001,1.0246202
matr_b3c16,1002,1.0245647
matr_b3c16,1003,1.0245345
matr_b3c16,1004,1.0243706
matr_b3c16,1005,1.0243645
matr_b3c16,1006,1.0243728
matr_b3c16,1007,1.0241218
matr_b3c16,1008,1.0241876
matr_b3c16,1009,1.0241551
matr_b3c16,1010,1.0240558
matr_b3c16,1011,1.0240213
matr_b3c16,1012,1.023963
matr_b3c16,1013,1.0239259
matr_b3c16,1014,1.0238452
matr_b3c16,1015,1.0237149
matr_b3c16,1016,1.0237523
matr_b3c16,1017,1.0236357
matr_b3c16,1018,1.0236752
matr_b3c16,1019,1.0235806
matr_b3c16,1020,1.0236112
matr_b3c16,1021,1.0234394
matr_b3c16,1022,1.0234393
matr_b3c16,1023,1.0233848
matr_b3c16,1024,1.0233095
matr_b3c16,1025,1.0231211
matr_b3c16,1026,1.0231382
matr_b3c16,1027,1.0230042
matr_b3c16,1028,1.0230777
matr_b3c16,1029,1.0229626
matr_b3c16,1030,1.0229696
matr_b3c16,1031,1.0229052
matr_b3c16,1032,1.0216997
matr_b3c16,1033,1.0227834
matr_b3c16,1034,1.0226846
matr_b3c16,1035,1.0226785
matr_b3c16,1036,1.0225694
matr_b3c16,1037,1.0225233
matr_b3c16,1038,1.022517
matr_b3c16,1039,1.0224078
matr_b3c16,1040,1.0222715
matr_b3c16,1041,1.0221969
matr_b3c16,1042,1.0222075
matr_b3c16,1043,1.0221831
matr_b3c16,1044,1.0221319
matr_b3c16,1045,1.0219994
matr_b3c16,1046,1.0219722
matr_b3c16,1047,1.0219055
matr_b3c16,1048,1.0218064
matr_b3c16,1049,1.0218078
matr_b3c16,1050,1.0216805
matr_b3c16,1051,1.0215524
matr_b3c16,1052,1.0214821
matr_b3c16,1053,1.0214313
matr_b3c16,1054,1.0215231
matr_b3c16,1055,1.0213829
matr_b3c16,1056,1.0213252
matr_b3c16,1057,1.0212216
matr_b3c16,1058,1.0212049
matr_b3c16,1059,1.0210761
matr_b3c16,1060,1.0210655
matr_b3c16,1061,1.0210375
matr_b3c16,1062,1.0209423
matr_b3c16,1063,1.0209162
matr_b3c16,1064,1.0208703
matr_b3c16,1065,1.0207993
matr_b3c16,1066,1.0207201
matr_b3c16,1067,1.0206864
matr_b3c16,1068,1.0206157
matr_b3c16,1069,1.0206219
matr_b3c16,1070,1.0205585
matr_b3c16,1071,1.020463
matr_b3c16,1072,1.0205126
matr_b3c16,1073,1.0203351
matr_b3c16,1074,1.0202184
matr_b3c16,1075,1.0201846
matr_b3c16,1076,1.0200652
matr_b3c16,1077,1.0200969
matr_b3c16,1078,1.0200632
matr_b3c16,1079,1.0199782
matr_b3c16,1080,1.0198328
matr_b3c16,1081,1.0197493
matr_b3c16,1082,1.0196986
matr_b3c16,1083,1.0197361
matr_b3c16,1084,1.01967
matr_b3c16,1085,1.0195938
matr_b3c16,1086,1.0195725
matr_b3c16,1087,1.0194539
matr_b3c16,1088,1.0193695
matr_b3c16,1089,1.0193952
matr_b3c16,1090,1.0193383
matr_b3c16,1091,1.0192674
matr_b3c16,1092,1.01922
matr_b3c16,1093,1.0190382
matr_b3c16,1094,1.0190305
matr_b3c16,1095,1.0190616
matr_b3c16,1096,1.0189512
matr_b3c16,1097,1.0188926
matr_b3c16,1098,1.0188023
matr_b3c16,1099,1.018681
matr_b3c16,1100,1.0186613
matr_b3c16,1101,1.0184716
matr_b3c16,1102,1.018492
matr_b3c16,1103,1.0172063
matr_b3c16,1104,1.018348
matr_b3c16,1105,1.0182813
matr_b3c16,1106,1.0182561
matr_b3c16,1107,1.0181857
matr_b3c16,1108,1.0181744
matr_b3c16,1109,1.0181367
matr_b3c16,1110,1.0180539
matr_b3c16,1111,1.0178847
matr_b3c16,1112,1.0178883
matr_b3c16,1113,1.0177712
matr_b3c16,1114,1.0177197
matr_b3c16,1115,1.0176584
matr_b3c16,1116,1.0175389
matr_b3c16,1117,1.0174977
matr_b3c16,1118,1.0174564
matr_b3c16,1119,1.0173526
matr_b3c16,1120,1.0172559
matr_b3c16,1121,1.0172225
matr_b3c16,1122,1.0171257
matr_b3c16,1123,1.0171238
matr_b3c16,1124,1.0169983
matr_b3c16,1125,1.0169239
matr_b3c16,1126,1.0169108
matr_b3c16,1127,1.0167987
matr_b3c16,1128,1.0168
matr_b3c16,1129,1.0166595
matr_b3c16,1130,1.0166608
matr_b3c16,1131,1.0165569
matr_b3c16,1132,1.0164165
matr_b3c16,1133,1.0163403
matr_b3c16,1134,1.0162922
matr_b3c16,1135,1.0161836
matr_b3c16,1136,1.0160757
matr_b3c16,1137,1.0159682
matr_b3c16,1138,1.0159645
matr_b3c16,1139,1.0146308
matr_b3c16,1140,1.0158551
matr_b3c16,1141,1.0157298
matr_b3c16,1142,1.0156542
matr_b3c16,1143,1.0155486
matr_b3c16,1144,1.0155212
matr_b3c16,1145,1.0155252
matr_b3c16,1146,1.015432
matr_b3c16,1147,1.0153633
matr_b3c16,1148,1.0152649
matr_b3c16,1149,1.0151638
matr_b3c16,1150,1.0150636
matr_b3c16,1151,1.0150118
matr_b3c16,1152,1.0148927
matr_b3c16,1153,1.0148613
matr_b3c16,1154,1.0147842
matr_b3c16,1155,1.0147227
matr_b3c16,1156,1.0146661
matr_b3c16,1157,1.01455
matr_b3c16,1158,1.0145421
matr_b3c16,1159,1.0144207
matr_b3c16,1160,1.0143934
matr_b3c16,1161,1.0143328
matr_b3c16,1162,1.0142103
matr_b3c16,1163,1.0141422
matr_b3c16,1164,1.0140498
matr_b3c16,1165,1.013976
matr_b3c16,1166,1.013846
matr_b3c16,1167,1.0137949
matr_b3c16,1168,1.0136861
matr_b3c16,1169,1.0135915
matr_b3c16,1170,1.0134991
matr_b3c16,1171,1.0134029
matr_b3c16,1172,1.0133431
matr_b3c16,1173,1.0132341
matr_b3c16,1174,1.013176
matr_b3c16,1175,1.0118665
matr_b3c16,1176,1.0130216
matr_b3c16,1177,1.0129557
matr_b3c16,1178,1.0128362
matr_b3c16,1179,1.0127389
matr_b3c16,1180,1.012695
matr_b3c16,1181,1.0125744
matr_b3c16,1182,1.0124981
matr_b3c16,1183,1.012382
matr_b3c16,1184,1.012357
matr_b3c16,1185,1.0122983
matr_b3c16,1186,1.0121658
matr_b3c16,1187,1.0121065
matr_b3c16,1188,1.0119756
matr_b3c16,1189,1.0119361
matr_b3c16,1190,1.0118668
matr_b3c16,1191,1.0117841
matr_b3c16,1192,1.0117002
matr_b3c16,1193,1.0116175
matr_b3c16,1194,1.0115424
matr_b3c16,1195,1.0115324
matr_b3c16,1196,1.011407
matr_b3c16,1197,1.0113053
matr_b3c16,1198,1.0111922
matr_b3c16,1199,1.0111032
matr_b3c16,1200,1.0110176
matr_b3c16,1201,1.0109068
matr_b3c16,1202,1.0108191
matr_b3c16,1203,1.0108054
matr_b3c16,1204,1.0107236
matr_b3c16,1205,1.0106449
matr_b3c16,1206,1.0105153
matr_b3c16,1207,1.0104769
matr_b3c16,1208,1.0103256
matr_b3c16,1209,1.010213
matr_b3c16,1210,1.0101111
matr_b3c16,1211,1.0099266
matr_b3c16,1212,1.0099202
matr_b3c16,1213,1.0099021
matr_b3c16,1214,1.0097647
matr_b3c16,1215,1.0097032
matr_b3c16,1216,1.0095549
matr_b3c16,1217,1.0094719
matr_b3c16,1218,1.0093834
matr_b3c16,1219,1.0092827
matr_b3c16,1220,1.0091286
matr_b3c16,1221,1.0090802
matr_b3c16,1222,1.0089909
matr_b3c16,1223,1.008894
matr_b3c16,1224,1.0088269
matr_b3c16,1225,1.0086975
matr_b3c16,1226,1.0086285
matr_b3c16,1227,1.0084651
matr_b3c16,1228,1.0084056
matr_b3c16,1229,1.0083245
matr_b3c16,1230,1.0081779
matr_b3c16,1231,1.0080389
matr_b3c16,1232,1.0079794
matr_b3c16,1233,1.0078816
matr_b3c16,1234,1.007733
matr_b3c16,1235,1.0076334
matr_b3c16,1236,1.0075414
matr_b3c16,1237,1.0074584
matr_b3c16,1238,1.0074098
matr_b3c16,1239,1.0072174
matr_b3c16,1240,1.0071483
matr_b3c16,1241,1.0070565
matr_b3c16,1242,1.0069617
matr_b3c16,1243,1.006911
matr_b3c16,1244,1.0066839
matr_b3c16,1245,1.0065974
matr_b3c16,1246,1.0065556
matr_b3c16,1247,1.0064187
matr_b3c16,1248,1.0063123
matr_b3c16,1249,1.006181
matr_b3c16,1250,1.0060725
matr_b3c16,1251,1.0059534
matr_b3c16,1252,1.0058398
matr_b3c16,1253,1.0057327
matr_b3c16,1254,1.0055937
matr_b3c16,1255,1.0055135
matr_b3c16,1256,1.0053694
matr_b3c16,1257,1.0052555
matr_b3c16,1258,1.0051244
matr_b3c16,1259,1.0050519
matr_b3c16,1260,1.0049348
matr_b3c16,1261,1.0048375
matr_b3c16,1262,1.0047005
matr_b3c16,1263,1.0046325
matr_b3c16,1264,1.0045044
matr_b3c16,1265,1.0043355
matr_b3c16,1266,1.0042281
matr_b3c16,1267,1.0040615
matr_b3c16,1268,1.0039388
matr_b3c16,1269,1.0038065
matr_b3c16,1270,1.0037413
matr_b3c16,1271,1.0035802
matr_b3c16,1272,1.0034732
matr_b3c16,1273,1.0033544
matr_b3c16,1274,1.0032372
matr_b3c16,1275,1.003058
matr_b3c16,1276,1.0029668
matr_b3c16,1277,1.0027678
matr_b3c16,1278,1.0026095
matr_b3c16,1279,1.0025022
matr_b3c16,1280,1.0024093
matr_b3c16,1281,1.0022444
matr_b3c16,1282,1.0020987
matr_b3c16,1283,1.0020237
matr_b3c16,1284,1.0018377
matr_b3c16,1285,1.0018088
matr_b3c16,1286,1.0017803
matr_b3c16,1287,1.001688
matr_b3c16,1288,1.0016139
matr_b3c16,1289,1.001543
matr_b3c16,1290,1.0014271
matr_b3c16,1291,1.0012475
matr_b3c16,1292,1.0012213
matr_b3c16,1293,1.0010799
matr_b3c16,1294,1.0010091
matr_b3c16,1295,1.0008399
matr_b3c16,1296,1.0007216
matr_b3c16,1297,1.0005889
matr_b3c16,1298,1.0004196
matr_b3c16,1299,1.0002493
matr_b3c16,1300,1.000114
matr_b3c16,1301,1.0000439
matr_b3c16,1302,0.99989355
matr_b3c16,1303,0.99973094
matr_b3c16,1304,0.99962085
matr_b3c16,1305,0.99949265
matr_b3c16,1306,0.99931407
matr_b3c16,1307,0.9991836
matr_b3c16,1308,0.99902862
matr_b3c16,1309,0.9988538
matr_b3c16,1310,0.99870425
matr_b3c16,1311,0.99851042
matr_b3c16,1312,0.99836451
matr_b3c16,1313,0.99815553
matr_b3c16,1314,0.9980163
matr_b3c16,1315,0.99786341
matr_b3c16,1316,0.99768776
matr_b3c16,1317,0.99747878
matr_b3c16,1318,0.99738353
matr_b3c16,1319,0.9971717
matr_b3c16,1320,0.99702287
matr_b3c16,1321,0.99683964
matr_b3c16,1322,0.99661529
matr_b3c16,1323,0.99642372
matr_b3c16,1324,0.99623126
matr_b3c16,1325,0.99608296
matr_b3c16,1326,0.99588239
matr_b3c16,1327,0.99566656
matr_b3c16,1328,0.99548823
matr_b3c16,1329,0.9953528
matr_b3c16,1330,0.99520236
matr_b3c16,1331,0.99497199
matr_b3c16,1332,0.9948138
matr_b3c16,1333,0.99456465
matr_b3c16,1334,0.9943434
matr_b3c16,1335,0.99409455
matr_b3c16,1336,0.99389136
matr_b3c16,1337,0.99362832
matr_b3c16,1338,0.99348027
matr_b3c16,1339,0.99323291
matr_b3c16,1340,0.99296707
matr_b3c16,1341,0.99278694
matr_b3c16,1342,0.99253356
matr_b3c16,1343,0.99230212
matr_b3c16,1344,0.99208248
matr_b3c16,1345,0.99180788
matr_b3c16,1346,0.99159074
matr_b3c16,1347,0.9913398
matr_b3c16,1348,0.99109554
matr_b3c16,1349,0.99084193
matr_b3c16,1350,0.99060845
matr_b3c16,1351,0.99035418
matr_b3c16,1352,0.9901036
matr_b3c16,1353,0.98983079
matr_b3c16,1354,0.98958355
matr_b3c16,1355,0.98928231
matr_b3c16,1356,0.98902375
matr_b3c16,1357,0.98872256
matr_b3c16,1358,0.98847806
matr_b3c16,1359,0.98700774
matr_b3c16,1360,0.9879294
matr_b3c16,1361,0.98762625
matr_b3c16,1362,0.98733163
matr_b3c16,1363,0.98703247
matr_b3c16,1364,0.98674405
matr_b3c16,1365,0.98645604
matr_b3c16,1366,0.98611498
matr_b3c16,1367,0.98579699
matr_b3c16,1368,0.98549193
matr_b3c16,1369,0.98518777
matr_b3c16,1370,0.98490137
matr_b3c16,1371,0.98458248
matr_b3c16,1372,0.98425752
matr_b3c16,1373,0.98392868
matr_b3c16,1374,0.98364383
matr_b3c16,1375,0.98330522
matr_b3c16,1376,0.98295057
matr_b3c16,1377,0.98262221
matr_b3c16,1378,0.98224938
matr_b3c16,1379,0.98197442
matr_b3c16,1380,0.98165208
matr_b3c16,1381,0.98130554
matr_b3c16,1382,0.98097068
matr_b3c16,1383,0.98064071
matr_b3c16,1384,0.98031825
matr_b3c16,1385,0.97994328
matr_b3c16,1386,0.97956765
matr_b3c16,1387,0.97921461
matr_b3c16,1388,0.97885227
matr_b3c16,1389,0.97846574
matr_b3c16,1390,0.97819114
matr_b3c16,1391,0.97778589
matr_b3c16,1392,0.97742105
matr_b3c16,1393,0.97708368
matr_b3c16,1394,0.97670877
matr_b3c16,1395,0.97632968
matr_b3c16,1396,0.97595578
matr_b3c16,1397,0.97561949
matr_b3c16,1398,0.97530484
matr_b3c16,1399,0.97493607
matr_b3c16,1400,0.97455215
matr_b3c16,1401,0.97425443
matr_b3c16,1402,0.97384644
matr_b3c16,1403,0.97347075
matr_b3c16,1404,0.97313857
matr_b3c16,1405,0.97279489
matr_b3c16,1406,0.97236603
matr_b3c16,1407,0.9720788
matr_b3c16,1408,0.9716844
matr_b3c16,1409,0.97129101
matr_b3c16,1410,0.97088313
