cell_id,dataset_prefix,source_batch,n_cycles,Qd_mean,Qd_std,IR_mean,IR_std,IR_delta,IR_slope,Tavg_mean,dQd_slope,dqdv_peak_delta,dqdv_peak_std,dqdv_area_delta,dqdv_peakpos_delta,stored_cycle_life,q0,q0_source,eol_80pct_q0_cycle,eol_80pct_q0_label,is_censored_80pct_q0,eol_85pct_q0_cycle,eol_85pct_q0_label,is_censored_85pct_q0,eol_88ah_cycle,eol_88ah_label,is_censored_88ah,observed_cycle_count,gap_to_stored_cycle_life,needs_relabel,last_valid_qd,merge_status,kept_for_modeling,cycle_life
b2c13,matr,b2,25,1.095977404,0.0005394871308789401,0.01638661012,0.00024602215178984505,-0.0008154390000000011,-3.113426230769226e-05,31.9968634999549,3.658153846131712e-06,0.0,0.0,-3.018384973863135,1.0,460.0,1.0958186,first_positive_qd,462.0,462.0,0,436.0,436.0,0,460.0,460.0,0,483,-23.0,0,0.82574999,native,1,436.0
b2c13,matr,b2,50,1.095382174,0.001432139768571488,0.016200302379999997,0.00026627469264906787,-0.0008328020000000005,-1.5661212340936336e-05,32.01926858092736,-5.308797599039492e-05,0.0,4.930581812633875e-05,13.748443108340894,0.0,460.0,1.0958186,first_positive_qd,462.0,462.0,0,436.0,436.0,0,460.0,460.0,0,483,-23.0,0,0.82574999,native,1,436.0
b2c13,matr,b2,100,1.094944933,0.0014534818269971584,0.01607549433,0.00023493072340607365,-0.0010216240000000022,-5.745258247824774e-06,31.948019425910115,-1.1630218421841493e-05,0.0,0.0005926529558469074,5.058315631002301,0.0,460.0,1.0958186,first_positive_qd,462.0,462.0,0,436.0,436.0,0,460.0,460.0,0,483,-23.0,0,0.82574999,native,1,436.0
b2c14,matr,b2,25,1.083535872,0.0007592286203878227,0.01654523744,0.0002986379873728163,-0.001028534000000001,-3.781039615384635e-05,32.139630216659185,-7.341384615385091e-05,0.0,0.0,7.40363272390357,1.0,426.0,1.0838536,first_positive_qd,433.0,433.0,0,404.0,404.0,0,426.0,426.0,0,461,-35.0,0,0.82618046,native,1,404.0
b2c14,matr,b2,50,1.082449972,0.001964302430690343,0.0163756241,0.0002866935305940648,-0.0004908609999999987,-1.4300205570227895e-05,32.16997280531448,-9.468531092436344e-05,0.0,0.00019531505014255593,17.50529149589238,0.0,426.0,1.0838536,first_positive_qd,433.0,433.0,0,404.0,404.0,0,426.0,426.0,0,461,-35.0,0,0.82618046,native,1,404.0
b2c14,matr,b2,100,1.079302612,0.0035302892922614753,0.0162701026,0.00023376298666020673,-0.001009786999999998,-4.640707698769939e-06,32.124753255414234,-0.00010136840564056654,0.0,0.00020718178446921208,34.69631684808439,1.0,426.0,1.0838536,first_positive_qd,433.0,433.0,0,404.0,404.0,0,426.0,426.0,0,461,-35.0,0,0.82618046,native,1,404.0
b2c15,matr,b2,25,1.071211528,0.0011102453492881476,0.01657617628,0.0003142306472151334,-0.0010586010000000028,-3.986618153846169e-05,32.8989080086458,8.688276923076327e-05,0.0,0.0,0.7908713371627982,1.0,396.0,1.0686641,first_positive_qd,404.0,404.0,0,385.0,385.0,0,396.0,396.0,0,414,-18.0,0,0.82608759,native,1,385.0
b2c15,matr,b2,50,1.072196154,0.0016818043098065806,0.01641600054,0.00027791871287735994,-0.0010469929999999995,-1.4317027274909848e-05,32.90355062627872,8.164383673469372e-05,0.0,0.0018172250326270838,-0.5773861049240168,1.0,396.0,1.0686641,first_positive_qd,404.0,404.0,0,385.0,385.0,0,396.0,396.0,0,414,-18.0,0,0.82608759,native,1,385.0
b2c15,matr,b2,100,1.0749797360000002,0.0030771573711956893,0.016313907529999998,0.00022328411796580864,-0.0010618550000000004,-4.761042442244251e-06,32.862312590345454,9.309728292828653e-05,0.0,0.0016392360733540516,18.494436792661645,1.0,396.0,1.0686641,first_positive_qd,404.0,404.0,0,385.0,385.0,0,396.0,396.0,0,414,-18.0,0,0.82608759,native,1,385.0
b2c16,matr,b2,25,1.0973737239999999,0.001170766356291485,0.01754221648,0.00011450255540733359,-0.0004176649999999976,-1.3301563846153636e-05,32.71694947501164,0.00011780230769229224,0.0,1.0612524845741945e-05,24.12469256295492,0.006006006006006009,472.0,1.0956542,first_positive_qd,475.0,475.0,0,447.0,447.0,0,472.0,472.0,0,499,-27.0,0,0.82648873,native,1,447.0
b2c16,matr,b2,50,1.097697706,0.0020648668078508113,0.0175099581,8.975542471254841e-05,-0.0003616939999999992,-3.1970341896758805e-06,32.744438541746334,1.9246631452583268e-05,0.0,1.1599575550742879e-05,31.683419619896995,-0.028028028028028028,472.0,1.0956542,first_positive_qd,475.0,475.0,0,447.0,447.0,0,472.0,472.0,0,499,-27.0,0,0.82648873,native,1,447.0
b2c16,matr,b2,100,1.097015996,0.001978627807644478,0.01749419094,6.897116378209356e-05,-0.00035928600000000033,-7.291041824183376e-07,32.76618715423966,-1.3775005100517213e-05,0.0,8.286550247688996e-06,38.88757316957776,-0.028028028028028028,472.0,1.0956542,first_positive_qd,475.0,475.0,0,447.0,447.0,0,472.0,472.0,0,499,-27.0,0,0.82648873,native,1,447.0
b2c17,matr,b2,25,1.092251752,0.0009812252337236171,0.01721895288,0.00014224450546079312,-0.0005552749999999974,-1.802021153846152e-05,32.985589241211045,4.171146153844995e-05,-0.023004689924139874,0.0071745046973028335,-3.1569140865589134,0.003003003003003003,471.0,1.0892786,first_positive_qd,475.0,475.0,0,448.0,448.0,0,471.0,471.0,0,494,-23.0,0,0.8272146,native,1,448.0
b2c17,matr,b2,50,1.092483812,0.0009868979839152572,0.01713063728,0.00013655851470428942,-0.0005523899999999998,-7.959720624249593e-06,33.018430769505905,2.809585594237454e-05,-0.012646005905038959,0.006616788505054168,3.895935491661703,0.002002002002002002,471.0,1.0892786,first_positive_qd,475.0,475.0,0,448.0,448.0,0,471.0,471.0,0,494,-23.0,0,0.8272146,native,1,448.0
b2c17,matr,b2,100,1.093877117,0.002262468757046384,0.01709369671,0.00012022539809518583,-0.0005147069999999997,-2.2564457785780567e-06,32.98821355652246,4.064148874887151e-05,0.0,0.006202081597162651,15.01167626985,0.0,471.0,1.0892786,first_positive_qd,475.0,475.0,0,448.0,448.0,0,471.0,471.0,0,494,-23.0,0,0.8272146,native,1,448.0
b2c18,matr,b2,25,1.0779528120000001,0.001347074142672191,0.0165971356,9.24167213571221e-05,-0.00023139399999999935,-9.208444615384734e-06,32.84477016980397,0.00014567738461536664,0.0,0.0,-1.6438961342719267,-0.03303303303303303,449.0,1.075542,first_positive_qd,457.0,457.0,0,437.0,437.0,0,449.0,449.0,0,467,-18.0,0,0.82719898,native,1,437.0
b2c18,matr,b2,50,1.079177378,0.0017593895719015902,0.0165878388,7.035745856780198e-05,-0.0002101699999999991,-1.753650612244801e-06,32.90842047231035,0.00010778616566627601,0.0,9.402757530165836e-06,3.996814481587535,0.015015015015015017,449.0,1.075542,first_positive_qd,457.0,457.0,0,437.0,437.0,0,449.0,449.0,0,467,-18.0,0,0.82719898,native,1,437.0
b2c18,matr,b2,100,1.0824376820000001,0.0035745553690600448,0.01664831154,0.0001023365765400054,-3.877299999999889e-05,1.5997929672967166e-06,32.88628935898336,0.00011416270147013817,0.0,7.97802574351684e-06,11.722517027235426,-0.03303303303303303,449.0,1.075542,first_positive_qd,457.0,457.0,0,437.0,437.0,0,449.0,449.0,0,467,-18.0,0,0.82719898,native,1,437.0
b2c19,matr,b2,25,1.093718064,0.0016389696873047816,0.0166457642,5.34160988339658e-05,-0.00012462400000000026,-3.5872700000001537e-06,32.72529673293396,0.00019413007692307564,0.0,4.3413106056939335e-07,1.950762315590282,0.0,392.0,1.0912853,first_positive_qd,396.0,396.0,0,375.0,375.0,0,392.0,392.0,0,411,-19.0,0,0.82597393,native,1,375.0
b2c19,matr,b2,50,1.0948389960000002,0.0030012859666456336,0.01666356636,5.3951143795756714e-05,6.639599999999982e-05,9.913796878750973e-07,32.76710331137886,8.617763265304758e-05,0.0,3.1931014915862193e-07,-27.91207229852921,0.0,392.0,1.0912853,first_positive_qd,396.0,396.0,0,375.0,375.0,0,392.0,392.0,0,411,-19.0,0,0.82597393,native,1,375.0
b2c19,matr,b2,100,1.09472128,0.0028459078538842445,0.016718972760000003,8.861668601387908e-05,4.549400000000009e-05,2.358059357935723e-06,32.76991201802439,2.339227722771863e-05,0.0,2.457481796200288e-07,25.573219483882554,0.0,392.0,1.0912853,first_positive_qd,396.0,396.0,0,375.0,375.0,0,392.0,392.0,0,411,-19.0,0,0.82597393,native,1,375.0
b2c2,matr,b2,25,1.076175716,0.0014446736654843458,0.01647014196,0.00015681509055890777,-0.00028373500000000024,-1.6133793846153824e-05,33.22750945604809,0.00013097084615382667,0.0,2.8801742217623805e-05,3.067464585800167,0.0,424.0,1.0739638,first_positive_qd,430.0,430.0,0,415.0,415.0,0,424.0,424.0,0,439,-15.0,0,0.82700932,native,1,415.0
b2c2,matr,b2,50,1.0744259304000001,0.015528448451113317,0.0164338666,0.00012539822622222374,-0.000146816000000001,-3.690501320528097e-06,33.22374063594966,-0.00020140240288114638,0.0,7.572386572228992e-05,8.097476328507469,0.0,424.0,1.0739638,first_positive_qd,430.0,430.0,0,415.0,415.0,0,424.0,424.0,0,439,-15.0,0,0.82700932,native,1,415.0
b2c2,matr,b2,100,1.0746560542,0.011180610186963242,0.016463414620000002,0.00010279994376105278,-0.00012188800000000055,7.267782538252667e-07,33.17756576063981,-4.8203872787311074e-06,0.0,5.522966617283515e-05,17.953779124317634,0.03303303303303303,424.0,1.0739638,first_positive_qd,430.0,430.0,0,415.0,415.0,0,424.0,424.0,0,439,-15.0,0,0.82700932,native,1,415.0
b2c20,matr,b2,25,1.099262008,0.0009507645807117613,0.01653009284,0.00014425012470529945,-3.35930000000019e-05,-7.675148461538629e-06,33.635153623772105,8.457746153846635e-05,0.0,0.0007064013503426673,-21.47207403471782,0.0,489.0,1.0973283,first_positive_qd,490.0,490.0,0,471.0,471.0,0,489.0,489.0,0,506,-17.0,0,0.82856864,native,1,471.0
b2c20,matr,b2,50,1.100007224,0.001637824347793139,0.01654097362,0.00014199758805076814,0.0003502030000000003,6.325658103240753e-07,33.70298565093207,5.7115303721489444e-05,-0.0035411401508111404,0.0031489155172274605,5.785706986836885,0.003003003003003003,489.0,1.0973283,first_positive_qd,490.0,490.0,0,471.0,471.0,0,489.0,489.0,0,506,-17.0,0,0.82856864,native,1,471.0
b2c20,matr,b2,100,1.10005656,0.0021174309890525343,0.016612060669999998,0.00016330460904830926,0.00011599399999999774,2.564961962196148e-06,33.62225921545461,2.9178835883579114e-05,0.0,0.003044156881539226,13.429651482502663,1.0,489.0,1.0973283,first_positive_qd,490.0,490.0,0,471.0,471.0,0,489.0,489.0,0,506,-17.0,0,0.82856864,native,1,471.0
b2c21,matr,b2,25,1.100832304,0.0012500066446159278,0.01713917824,6.294328272232375e-05,-0.0002489520000000002,-5.964094615384653e-06,33.43254249547409,0.00010880561538460592,0.0,0.0048469881809772635,-5.163266064834943,-1.0,408.0,1.09855,first_positive_qd,408.0,408.0,0,386.0,386.0,0,408.0,408.0,0,426,-18.0,0,0.82783753,native,1,386.0
b2c21,matr,b2,50,1.0997905144,0.015219339534447637,0.01714938184,5.3271935426210875e-05,-0.00013463600000000048,4.05523841536812e-07,33.512077765286584,-0.00014687692677070916,0.0,0.00411844226574919,7.6752124847215555,0.0,408.0,1.09855,first_positive_qd,408.0,408.0,0,386.0,386.0,0,408.0,408.0,0,426,-18.0,0,0.82783753,native,1,386.0
b2c21,matr,b2,100,1.1010897552,0.010995895860682614,0.01720174435,8.556272203236352e-05,6.518499999999885e-05,2.2665053645364046e-06,33.59820005445401,3.593870867086347e-05,0.0,0.005500577998441608,25.196679052112586,-1.0,408.0,1.09855,first_positive_qd,408.0,408.0,0,386.0,386.0,0,408.0,408.0,0,426,-18.0,0,0.82783753,native,1,386.0
b2c22,matr,b2,25,1.093542548,0.0013736741436366868,0.021770682,0.0,0.0,0.0,34.568841385242166,0.00010333961538460683,0.0,0.004420249104599142,5.610183320560509,0.0,,1.0906003,first_positive_qd,,921.0,1,,921.0,1,,921.0,1,920,,0,1.0556005,native,1,921.0
b2c22,matr,b2,50,1.0908409886,0.014716440240137154,0.021770682000000003,3.469446951953614e-18,0.0,0.0,34.55561085522356,-0.00018551330180072365,0.0,0.003342613850777799,5.00253132587045,1.0,,1.0906003,first_positive_qd,,921.0,1,,921.0,1,,921.0,1,920,,0,1.0556005,native,1,921.0
b2c22,matr,b2,100,1.1020667873,0.10766674233612665,0.021770682,0.0,0.0,0.0,34.502712698156095,0.0006138897035103483,0.0,0.003378059544390412,-7.843842334868668,0.0,,1.0906003,first_positive_qd,,921.0,1,,921.0,1,,921.0,1,920,,0,1.0556005,native,1,921.0
b2c23,matr,b2,25,1.090814808,0.0008955347126359738,0.021160889,0.0,0.0,0.0,34.14491801952115,-1.6285769230788283e-05,0.0,0.004352813465308324,-0.1322344887971667,-1.0,,1.0891813,first_positive_qd,,1153.0,1,,1153.0,1,,1153.0,1,1152,,0,0.97824305,native,1,1153.0
b2c23,matr,b2,50,1.090917984,0.0009155900978844196,0.021160888999999995,3.469446951953614e-18,0.0,0.0,34.18586394726831,9.551058823542776e-06,-0.01594402563686858,0.005446187523378433,-49.546992134549214,-1.0,,1.0891813,first_positive_qd,,1153.0,1,,1153.0,1,,1153.0,1,1152,,0,0.97824305,native,1,1153.0
b2c23,matr,b2,100,1.0961362059,0.10717904436778201,0.02116088899999999,1.0408340855860843e-17,0.0,0.0,34.14729364226761,0.0005048515975397504,0.0,0.004011634553737045,11.504746484720954,-1.0,,1.0891813,first_positive_qd,,1153.0,1,,1153.0,1,,1153.0,1,1152,,0,0.97824305,native,1,1153.0
b2c24,matr,b2,25,1.095028468,0.0013419016520505665,0.0165035146,8.100354828919546e-05,-0.00025590300000000177,-9.064416923077075e-06,33.194963554681266,0.0001436040769230725,0.0,0.0035300664911982822,-0.8528478705982252,0.0,514.0,1.0920496,first_positive_qd,518.0,518.0,0,490.0,490.0,0,514.0,514.0,0,536,-22.0,0,0.82615805,native,1,490.0
b2c24,matr,b2,50,1.0955802639999999,0.00212583559804235,0.01652817248,0.0002588680195857525,-0.00015042300000000022,2.7220285234094085e-06,33.203303326347935,3.416000960384573e-05,0.0,0.004215463222964999,9.626884741275603,0.0,514.0,1.0920496,first_positive_qd,518.0,518.0,0,490.0,490.0,0,514.0,514.0,0,536,-22.0,0,0.82615805,native,1,490.0
b2c24,matr,b2,100,1.096261652,0.002436510283724667,0.01651723855,0.00018482712990572424,-0.00018874500000000058,1.9915860186008702e-07,33.205124014909316,4.449777617762247e-05,0.0,0.0052922558671154776,5.844223971819588,0.0,514.0,1.0920496,first_positive_qd,518.0,518.0,0,490.0,490.0,0,514.0,514.0,0,536,-22.0,0,0.82615805,native,1,490.0
b2c25,matr,b2,25,1.1009593359999998,0.0012707353281875941,0.01666728452,8.255898807525188e-05,-0.0002678129999999987,-7.927548461538817e-06,32.27736083481919,0.00013017469230769746,0.0,0.0025428370463090044,47.15331747773939,0.0,493.0,1.0981549,first_positive_qd,494.0,494.0,0,475.0,475.0,0,493.0,493.0,0,511,-18.0,0,0.82751423,native,1,475.0
b2c25,matr,b2,50,1.101835616,0.0019872429805496863,0.01670833486,0.0002722741118574447,0.0016364910000000003,4.039831980792422e-06,32.312564824199484,6.0369555822337745e-05,0.0,0.0018166905348967028,62.215822739253554,0.0,493.0,1.0981549,first_positive_qd,494.0,494.0,0,475.0,475.0,0,493.0,493.0,0,511,-18.0,0,0.82751423,native,1,475.0
b2c25,matr,b2,100,1.102206125,0.0024546887234586333,0.01674229199,0.00019909663993887458,-7.652799999999932e-05,1.8675373477347562e-06,32.23892710270436,3.9885030303023296e-05,0.0,0.002557344155552113,64.83017781855915,0.0,493.0,1.0981549,first_positive_qd,494.0,494.0,0,475.0,475.0,0,493.0,493.0,0,511,-18.0,0,0.82751423,native,1,475.0
b2c26,matr,b2,25,1.1054544080000002,0.0006390088568525637,0.01797883472,0.00021695463201333514,-0.0006785470000000016,-2.7749799230768994e-05,34.49331548554302,9.01692307710389e-07,-0.0078933372669445,0.004015102143522614,-4.648821864509273,-1.0,450.0,1.1048244,first_positive_qd,449.0,449.0,0,424.0,424.0,0,450.0,450.0,0,476,-26.0,0,0.82529837,native,1,424.0
b2c26,matr,b2,50,1.1052044739999998,0.0007337742736864061,0.017813105639999997,0.0002308220268204715,-0.000836805000000003,-1.4096733925570344e-05,34.49001447604738,-1.3468720288116924e-05,0.0,0.003032675034056116,18.313167317527927,0.0,450.0,1.1048244,first_positive_qd,449.0,449.0,0,424.0,424.0,0,450.0,450.0,0,476,-26.0,0,0.82529837,native,1,424.0
b2c26,matr,b2,100,1.1041737820000002,0.0021427216162805706,0.017708443810000002,0.0002009305515905283,-0.0009048360000000026,-4.942493279328046e-06,33.76445582326918,-1.2259041104112988e-05,0.0,0.004075053657383453,34.58744309328051,0.0,450.0,1.1048244,first_positive_qd,449.0,449.0,0,424.0,424.0,0,450.0,450.0,0,476,-26.0,0,0.82529837,native,1,424.0
b2c27,matr,b2,25,1.095653,0.0013147347899861719,0.01752595344,6.514423400552348e-05,-0.00014589200000000163,-5.2680130769233606e-06,33.28040579705276,0.0001373834615384535,0.0,0.0038494015494381947,-0.7211360841034775,0.0,474.0,1.0919615,first_positive_qd,476.0,476.0,0,455.0,455.0,0,474.0,474.0,0,493,-19.0,0,0.8266983,native,1,455.0
b2c27,matr,b2,50,1.096627078,0.0016466254603023716,0.0175340551,6.169306037092018e-05,6.329999999999877e-05,3.007928451380293e-07,33.308501785269776,7.657505402161391e-05,0.0,0.0035290018617946868,10.205146408012524,0.0,474.0,1.0919615,first_positive_qd,476.0,476.0,0,455.0,455.0,0,474.0,474.0,0,493,-19.0,0,0.8266983,native,1,455.0
b2c27,matr,b2,100,1.0984702849999999,0.002774950754711693,0.01758962648,8.78313687803487e-05,0.00011880300000000066,2.1585500630061954e-06,33.303981946117254,8.466147434742943e-05,0.0,0.004353433448440309,17.41804327033924,0.0,474.0,1.0919615,first_positive_qd,476.0,476.0,0,455.0,455.0,0,474.0,474.0,0,493,-19.0,0,0.8266983,native,1,455.0
b2c28,matr,b2,25,1.0926889480000002,0.001881558725763308,0.01643137868,0.0001830515918645278,-0.0006695680000000023,-2.2182856153846313e-05,32.1679893464027,0.0002031711538461515,0.0,4.2413408278956604e-05,1.6715592420350731,0.04804804804804805,437.0,1.0873438,first_positive_qd,441.0,441.0,0,417.0,417.0,0,437.0,437.0,0,456,-19.0,0,0.82741743,native,1,417.0
b2c28,matr,b2,50,1.09390771,0.0023775969781483185,0.0163524922,0.00019931936308858713,-0.0005696260000000002,-6.799604321728646e-06,32.198152278120936,8.489820408163153e-05,0.0,3.0301602489602303e-05,7.726629148411575,0.0,437.0,1.0873438,first_positive_qd,441.0,441.0,0,417.0,417.0,0,437.0,437.0,0,456,-19.0,0,0.82741743,native,1,417.0
b2c28,matr,b2,100,1.094977019,0.002571800232276803,0.016281175090000002,0.00015993661263469957,-0.0007458510000000022,-2.9791777677769004e-06,32.14418070388791,6.027750555055002e-05,0.0,2.1535509858109274e-05,20.184376179660717,0.0,437.0,1.0873438,first_positive_qd,441.0,441.0,0,417.0,417.0,0,437.0,437.0,0,456,-19.0,0,0.82741743,native,1,417.0
b2c29,matr,b2,25,1.1055256359999999,0.0018086169066731605,0.01666781496,6.033058955288293e-05,-0.00021967100000000114,-6.04301307692283e-06,31.843831271054842,0.00022715453846155922,0.0,0.004308254153291332,1.9479841795936181,0.0,452.0,1.1018348,first_positive_qd,451.0,451.0,0,432.0,432.0,0,452.0,452.0,0,470,-18.0,0,0.82541627,native,1,432.0
b2c29,matr,b2,50,1.107157692,0.0023325147442912293,0.01667899774,5.3211427618063466e-05,-9.868500000000113e-05,5.685667707082777e-07,31.840452359539405,0.00012807726290516914,0.0,0.005388622151562707,8.856851931069173,0.0,452.0,1.1018348,first_positive_qd,451.0,451.0,0,432.0,432.0,0,452.0,452.0,0,470,-18.0,0,0.82541627,native,1,432.0
b2c29,matr,b2,100,1.109943851,0.0037636375067876884,0.01673359061,8.06337829446063e-05,4.043199999999997e-05,2.247268580858102e-06,31.797456695109688,0.00012138198679867574,0.0,0.004963571443006143,19.307850872996823,0.0,452.0,1.1018348,first_positive_qd,451.0,451.0,0,432.0,432.0,0,452.0,452.0,0,470,-18.0,0,0.82541627,native,1,432.0
b2c3,matr,b2,25,1.0982564479999999,0.001253738839829101,0.015894148759999997,7.807337154204627e-05,-0.00020801800000000079,-6.182317692307608e-06,33.951362231203504,4.105830769229431e-05,0.0,0.00834929551578508,-2.527078107197667,0.0,499.0,1.0961863,first_positive_qd,501.0,501.0,0,473.0,473.0,0,499.0,499.0,0,517,-18.0,0,0.82550967,native,1,473.0
b2c3,matr,b2,50,1.099197896,0.0019130019992629338,0.015883863039999998,9.797681777195275e-05,-8.311999999999903e-05,-6.285809363746051e-07,33.97547928646919,8.235854021609694e-05,0.0,0.006759733816382515,-29.747990283678178,0.0,499.0,1.0961863,first_positive_qd,501.0,501.0,0,473.0,473.0,0,499.0,499.0,0,517,-18.0,0,0.82550967,native,1,473.0
b2c3,matr,b2,100,1.1014322669999999,0.0030594973402523016,0.015916925550000002,9.28327921904082e-05,-4.298800000000075e-05,1.2561278907891502e-06,33.93958543884461,7.682116951694971e-05,-0.0069179801617737504,0.005588377165415448,4.713376843894935,0.0,499.0,1.0961863,first_positive_qd,501.0,501.0,0,473.0,473.0,0,499.0,499.0,0,517,-18.0,0,0.82550967,native,1,473.0
b2c30,matr,b2,25,1.0965566480000002,0.0012340216575473866,0.017262149560000002,0.000283097972556651,-0.0010113170000000012,-3.710015307692341e-05,33.76672194275549,3.259292307693274e-05,0.0,0.004834216143971017,3.6712901112215377,-0.998998998998999,412.0,1.0946058,first_positive_qd,414.0,414.0,0,396.0,396.0,0,412.0,412.0,0,429,-17.0,0,0.82665932,native,1,396.0
b2c30,matr,b2,50,1.0959367660000001,0.0013053565492400973,0.01705838204,0.0002874119862603477,-0.0011612600000000008,-1.7564552509003606e-05,33.822203971433225,-4.30640912364901e-05,0.0,0.005880875453257605,14.272609494162111,0.0010010010010009784,412.0,1.0946058,first_positive_qd,414.0,414.0,0,396.0,396.0,0,412.0,412.0,0,429,-17.0,0,0.82665932,native,1,396.0
b2c30,matr,b2,100,1.0929991510000001,0.003440547934457396,0.016894066949999998,0.00026379506760773114,-0.001197260999999998,-7.169706504650558e-06,33.81003990939852,-8.347699429943344e-05,0.0,0.004876912393240575,29.246896867267992,0.0010010010010009784,412.0,1.0946058,first_positive_qd,414.0,414.0,0,396.0,396.0,0,412.0,412.0,0,429,-17.0,0,0.82665932,native,1,396.0
b2c31,matr,b2,25,1.098856588,0.0006938799777021906,0.01655820632,0.00019853245817119596,-0.00038911000000000154,-2.030833692307717e-05,33.41851784291195,-2.2748461538471348e-05,0.0,0.0007399562909741946,4.909568133528182,0.0,425.0,1.0979669,first_positive_qd,426.0,426.0,0,405.0,405.0,0,425.0,425.0,0,446,-21.0,0,0.82528561,native,1,405.0
b2c31,matr,b2,50,1.0983909299999999,0.0009472769977678255,0.01639723342,0.0002461778337782744,-0.0006354380000000021,-1.3637317887154796e-05,33.503596031688886,-3.461532292917007e-05,0.0,0.003341893918662424,13.889093656724754,-1.0,425.0,1.0979669,first_positive_qd,426.0,426.0,0,405.0,405.0,0,425.0,425.0,0,446,-21.0,0,0.82528561,native,1,405.0
b2c31,matr,b2,100,1.099834485,0.0017779966301641333,0.01633070732,0.00022795270785774338,-0.0006089140000000021,-3.839234551455273e-06,33.375923495204454,3.973058565856783e-05,0.0,0.0024888274819247903,25.764552556494777,0.0,425.0,1.0979669,first_positive_qd,426.0,426.0,0,405.0,405.0,0,425.0,425.0,0,446,-21.0,0,0.82528561,native,1,405.0
b2c32,matr,b2,25,1.090987992,0.0016075901417762033,0.01483351728,9.92415090784076e-06,1.9716999999998958e-05,-5.150861538462789e-07,32.15753820045761,0.00016563923076922315,0.0,0.0,12.827321251928652,0.04004004004004004,809.0,1.0884297,first_positive_qd,812.0,812.0,0,778.0,778.0,0,809.0,809.0,0,834,-25.0,0,0.82744044,native,1,778.0
b2c32,matr,b2,50,1.091623256,0.0014241071468341204,0.01481335484,2.3345161878522025e-05,-3.399700000000089e-05,-1.472498823529231e-06,32.182595837103804,5.8249498199287574e-05,0.0,0.0,13.618185707886482,0.0,809.0,1.0884297,first_positive_qd,812.0,812.0,0,778.0,778.0,0,809.0,809.0,0,834,-25.0,0,0.82744044,native,1,778.0
b2c32,matr,b2,100,1.0900312140000001,0.003025090166359353,0.01481114372,0.0001563620142223859,-4.088100000000129e-05,-2.8013340534060865e-07,32.16783240841186,-5.306763036304331e-05,0.0,7.442057860619144e-05,20.34082480433881,0.03903903903903904,809.0,1.0884297,first_positive_qd,812.0,812.0,0,778.0,778.0,0,809.0,809.0,0,834,-25.0,0,0.82744044,native,1,778.0
b2c33,matr,b2,25,1.07423548,0.0005063151192686363,0.01500468516,5.1606953084002325e-05,-0.00019693900000000014,-5.420576923077383e-06,32.6703210661894,3.857723076921282e-05,0.0029822143872973773,0.00654880444330286,-0.2759608936883069,0.0,1140.0,1.0723264,first_positive_qd,1162.0,1162.0,0,1101.0,1101.0,0,1140.0,1140.0,0,1190,-50.0,0,0.82506907,native,1,1101.0
b2c33,matr,b2,50,1.0740470359999998,0.00041853845212118883,0.014990338760000001,4.165329924822766e-05,-0.00019246900000000067,-1.3847740696278106e-06,32.713470788593575,-8.814156062414892e-06,-0.007383219078200155,0.0058708299880898904,4.7262173261946145,0.0,1140.0,1.0723264,first_positive_qd,1162.0,1162.0,0,1101.0,1101.0,0,1140.0,1140.0,0,1190,-50.0,0,0.82506907,native,1,1101.0
b2c33,matr,b2,100,1.0706076800000002,0.014878023980717333,0.01499290727,3.2987437380268e-05,-0.00017514400000000034,-7.703606960698067e-08,32.73895611525105,-0.00012262329552955052,0.0029822143872973773,0.005417118739723035,12.421103417373047,1.0,1140.0,1.0723264,first_positive_qd,1162.0,1162.0,0,1101.0,1101.0,0,1140.0,1140.0,0,1190,-50.0,0,0.82506907,native,1,1101.0
b2c34,matr,b2,25,1.06839924,0.0006142205955518142,0.014965745279999998,4.677699835305371e-05,-0.00016303799999999903,-4.610329230769052e-06,35.55545420251856,6.337369230765264e-05,0.0,0.005339113352696009,-1.3414013442314854,0.0,1186.0,1.0663866,first_positive_qd,1221.0,1221.0,0,1148.0,1148.0,0,1186.0,1186.0,0,1252,-66.0,0,0.82562441,native,1,1148.0
b2c34,matr,b2,50,1.06842457,0.0004486020281942697,0.01494729024,4.136039162027357e-05,-0.00014825999999999902,-1.6609672028809972e-06,35.60210777408805,7.459529411760712e-06,-0.016940312755345525,0.006721872384264489,-17.44334809345412,0.003003003003003003,1186.0,1.0663866,first_positive_qd,1221.0,1221.0,0,1148.0,1148.0,0,1186.0,1186.0,0,1252,-66.0,0,0.82562441,native,1,1148.0
b2c34,matr,b2,100,1.0671250090000002,0.0020783332726054776,0.014954353830000003,4.501649777716049e-05,-0.0001560629999999997,1.3299653765379244e-07,35.66583614425341,-5.24991857185747e-05,0.0,0.006641931280804665,4.96444343838823,1.0,1186.0,1.0663866,first_positive_qd,1221.0,1221.0,0,1148.0,1148.0,0,1186.0,1186.0,0,1252,-66.0,0,0.82562441,native,1,1148.0
b2c35,matr,b2,25,1.06395276,0.003582312814035087,0.020666521000000004,3.469446951953614e-18,0.0,0.0,36.346964743615,-0.0004951909230769601,0.0,0.0,11.537775885864221,0.0,,1.0688332,first_positive_qd,,424.0,1,64.0,64.0,0,,424.0,1,423,,0,0.88112044,native,1,64.0
