cell_id,dataset_prefix,n_cycles,eol_80pct_q0_label,IR_delta,dQd_slope,Qd_mean,IR_slope,Tavg_mean,IR_mean,Qd_std,IR_std,is_censored_80pct_q0,cycle_life
hust_3-1,hust,50,1750.0,,0.0003137875897025,1.1962065275555558,,,,0.0054056919886563,,0,1750.0
hust_3-1,hust,100,1750.0,,3.298375090841577e-05,1.1964826488888889,,,,0.0040146674860584,,0,1750.0
hust_3-2,hust,25,2020.0,,0.0006481954871794,1.1951081395555554,,,,0.0048231236523878,,0,2020.0
hust_3-2,hust,50,2020.0,,0.0002559514152327,1.1980642924444442,,,,0.0045175359715851,,0,2020.0
hust_3-2,hust,100,2020.0,,8.366864286418822e-06,1.1977933526666664,,,,0.0034493713812654,,0,2020.0
hust_3-3,hust,25,1507.0,,0.0007247974700854,1.1838109786666668,,,,0.0053966368330957,,0,1507.0
hust_3-3,hust,50,1507.0,,0.0002853741720688,1.1870530946666666,,,,0.0050103488088423,,0,1507.0
hust_3-3,hust,100,1507.0,,1.5439216588326435e-05,1.1869521477777778,,,,0.0038160335077279,,0,1507.0
hust_3-4,hust,25,1592.0,,-0.0002807855042735,1.169002464,,,,0.0020753562674662,,0,1592.0
hust_3-4,hust,50,1592.0,,-0.000199859184207,1.1665409022222222,,,,0.0029523657111752,,0,1592.0
hust_3-4,hust,100,1592.0,,-0.0001471483592359,1.162941955333333,,,,0.0043210547850795,,0,1592.0
hust_3-5,hust,25,2141.0,,-0.0003233789059828,1.223691457777778,,,,0.0023940819987235,,0,2141.0
hust_3-5,hust,50,2141.0,,-0.0002130780365479,1.221143988,,,,0.0031659252410262,,0,2141.0
hust_3-5,hust,100,2141.0,,-0.0001627256109611,1.2171472240000003,,,,0.0047698737015074,,0,2141.0
hust_3-6,hust,25,2226.0,,0.000729530017094,1.189289432,,,,0.0054368374893092,,0,2226.0
hust_3-6,hust,50,2226.0,,0.0002990293429371,1.1927177764444443,,,,0.0051529995920111,,0,2226.0
hust_3-6,hust,100,2226.0,,3.5170870553711384e-05,1.1931159148888888,,,,0.0038461801304414,,0,2226.0
hust_3-7,hust,25,2155.0,,-0.0002178462051282,1.1672938453333332,,,,0.0016209938680987,,0,2155.0
hust_3-7,hust,50,2155.0,,-0.0001510413712151,1.165452537333333,,,,0.002239611439887,,0,2155.0
hust_3-7,hust,100,2155.0,,-0.0001122156921025,1.1627263926666669,,,,0.0032930612707433,,0,2155.0
hust_3-8,hust,25,2081.0,,0.0006554681538461,1.2079282231111113,,,,0.0048942825486433,,0,2081.0
hust_3-8,hust,50,2081.0,,0.0002436832695744,1.2107345084444443,,,,0.0044669090397405,,0,2081.0
hust_3-8,hust,100,2081.0,,-2.96474594126309e-06,1.2101860922222225,,,,0.0034955277369485,,0,2081.0
hust_4-1,hust,25,1997.0,,-0.0002501778803418,1.1779255297777778,,,,0.0018510122933387,,0,1997.0
hust_4-1,hust,50,1997.0,,-0.0001821044972655,1.175677412,,,,0.0026847143865056,,0,1997.0
hust_4-1,hust,100,1997.0,,-0.0001355761944194,1.172362472888889,,,,0.0039748790799107,,0,1997.0
hust_4-2,hust,25,1616.0,,0.0007712700170939,1.1900062693333333,,,,0.0057913928763732,,0,1616.0
hust_4-2,hust,50,1616.0,,0.0003012791932773,1.1934064853333333,,,,0.0053303757283849,,0,1616.0
hust_4-2,hust,100,1616.0,,2.6551437010362627e-05,1.193514407111111,,,,0.0039517494453012,,0,1616.0
hust_4-3,hust,25,1039.0,,-0.0002657162905982,1.1710755884444446,,,,0.0019685911380288,,0,1039.0
hust_4-3,hust,50,1039.0,,-0.0001871368259303,1.168795856888889,,,,0.0027641341312871,,0,1039.0
hust_4-3,hust,100,1039.0,,-0.0001443861994199,1.1652465724444443,,,,0.0042242275023857,,0,1039.0
hust_4-4,hust,25,1350.0,,-0.0002525104957264,1.1672914604444444,,,,0.0018632028759474,,0,1350.0
hust_4-4,hust,50,1350.0,,-0.0001784625786314,1.1651185688888888,,,,0.002631952862856,,0,1350.0
hust_4-4,hust,100,1350.0,,-0.0001324457611094,1.1618799857777775,,,,0.003885128887321,,0,1350.0
hust_4-5,hust,25,1371.0,,-0.0002911503247863,1.1898025653333333,,,,0.0021471161292894,,0,1371.0
hust_4-5,hust,50,1371.0,,-0.0001986957406962,1.1874028426666667,,,,0.002939051080012,,0,1371.0
hust_4-5,hust,100,1371.0,,-0.0001458488406173,1.183845487111111,,,,0.00428382615615,,0,1371.0
hust_4-6,hust,25,1243.0,,-0.000272822,1.1660457173333334,,,,0.0020096481446866,,0,1243.0
hust_4-6,hust,50,1243.0,,-0.0001911219442443,1.1637101093333333,,,,0.0028221839812346,,0,1243.0
hust_4-6,hust,100,1243.0,,-0.0001445699897989,1.160183404,,,,0.0042323414155618,,0,1243.0
hust_4-7,hust,25,1804.0,,-0.0002849808717949,1.2230722275555557,,,,0.0021300916945639,,0,1804.0
hust_4-7,hust,50,1804.0,,-0.000199292269441,1.2206542942222225,,,,0.0029506440181975,,0,1804.0
hust_4-7,hust,100,1804.0,,-0.0001492200674734,1.216987988222222,,,,0.0043806079356569,,0,1804.0
hust_4-8,hust,25,1538.0,,0.000892243042735,1.1926905422222225,,,,0.0065879608990272,,0,1538.0
hust_4-8,hust,50,1538.0,,0.0003856365191409,1.197126292,,,,0.0064467595619872,,0,1538.0
hust_4-8,hust,100,1538.0,,7.265772443910426e-05,1.1983514542222222,,,,0.0048290385497842,,0,1538.0
hust_5-1,hust,25,2103.0,,-0.0003028415555555,1.200200048,,,,0.0022678070509488,,0,2103.0
hust_5-1,hust,50,2103.0,,-0.0001910492111511,1.1978937768888889,,,,0.002876393091215,,0,2103.0
hust_5-1,hust,100,2103.0,,-0.000136960913558,1.19458001,,,,0.0040481994450139,,0,2103.0
hust_5-2,hust,25,1745.0,,0.0009127587692307,1.1804760675555557,,,,0.0068759755536404,,0,1745.0
hust_5-2,hust,50,1745.0,,0.0004578477246898,1.1858936715555557,,,,0.0073237540511262,,0,1745.0
hust_5-2,hust,100,1745.0,,0.0001127574856152,1.188145920888889,,,,0.005735096010357,,0,1745.0
hust_5-3,hust,25,2305.0,,-0.0002850663418803,1.1966635022222225,,,,0.0021349593980607,,0,2305.0
hust_5-3,hust,50,2305.0,,-0.0001894821416566,1.194357440888889,,,,0.0028307533545364,,0,2305.0
hust_5-3,hust,100,2305.0,,-0.000139556827016,1.1909562922222223,,,,0.0041078229702841,,0,2305.0
hust_5-4,hust,25,1715.0,,-0.000258193076923,1.1753827893333335,,,,0.0019376845039643,,0,1715.0
hust_5-4,hust,50,1715.0,,-0.0001549360480191,1.173543672,,,,0.0023512250946558,,0,1715.0
hust_5-4,hust,100,1715.0,,-0.0001092090399706,1.1709108011111111,,,,0.0032407314302996,,0,1715.0
hust_5-5,hust,25,1412.0,,0.0007852605641025,1.1809930124444443,,,,0.005816076750376,,0,1412.0
hust_5-5,hust,50,1412.0,,0.000393471075897,1.1856634906666668,,,,0.0062615145998587,,0,1412.0
hust_5-5,hust,100,1412.0,,8.229205813914044e-05,1.187238388222222,,,,0.0048443963129683,,0,1412.0
hust_5-6,hust,25,2067.0,,-0.0002867838119658,1.1982270248888889,,,,0.0021402356237868,,0,2067.0
hust_5-6,hust,50,2067.0,,-0.0001899750566893,1.1959251515555556,,,,0.0028346472495369,,0,2067.0
hust_5-6,hust,100,2067.0,,-0.000138784320432,1.1925438042222225,,,,0.0040868910910447,,0,2067.0
hust_5-7,hust,25,1310.0,,-0.0002702764786324,1.1726027271111112,,,,0.0019889715521941,,0,1310.0
hust_5-7,hust,50,1310.0,,-0.0001872806498599,1.1703107924444445,,,,0.0027699214965944,,0,1310.0
hust_5-7,hust,100,1310.0,,-0.0001385053186652,1.166931776222222,,,,0.0040655522305986,,0,1310.0
hust_6-1,hust,25,1425.0,,-0.0002529804273504,1.1697884346666667,,,,0.0018790489912477,,0,1425.0
hust_6-1,hust,50,1425.0,,-0.0001718572570361,1.167701240888889,,,,0.002552014298955,,0,1425.0
hust_6-1,hust,100,1425.0,,-0.0001323444313764,1.164464468222222,,,,0.0038745051890764,,0,1425.0
hust_6-2,hust,25,1690.0,,0.0008816297264957,1.1926492115555556,,,,0.0065379155464361,,0,1690.0
hust_6-2,hust,50,1690.0,,0.0004717079119648,1.198324764,,,,0.0073754255417376,,0,1690.0
hust_6-2,hust,100,1690.0,,0.0001167563893722,1.2006569562222222,,,,0.005801998719232,,0,1690.0
hust_6-3,hust,25,1599.0,,0.0007570778290598,1.1889737946666663,,,,0.0056017606860569,,0,1599.0
hust_6-3,hust,50,1599.0,,0.0003536941603308,1.193109256888889,,,,0.0057530080725793,,0,1599.0
hust_6-3,hust,100,1599.0,,5.879786365301689e-05,1.194097166,,,,0.004367722345732,,0,1599.0
hust_6-4,hust,25,1520.0,,-0.0002793511452991,1.1731774275555558,,,,0.0020654719839291,,0,1520.0
hust_6-4,hust,50,1520.0,,-0.0001916757017473,1.1708335324444443,,,,0.0028418208640565,,0,1520.0
hust_6-4,hust,100,1520.0,,-0.0001378633576691,1.1674900388888887,,,,0.0040578270531307,,0,1520.0
hust_6-5,hust,25,1913.0,,-0.0002702992478632,1.1808036924444445,,,,0.0020045225823417,,0,1913.0
hust_6-5,hust,50,1913.0,,-0.0001826019122315,1.178568307111111,,,,0.002716719591427,,0,1913.0
hust_6-5,hust,100,1913.0,,-0.0001267011690502,1.1754977711111112,,,,0.0037499160963169,,0,1913.0
hust_6-6,hust,25,2188.0,,0.0007805038803418,1.1791777395555556,,,,0.0057938809363784,,0,2188.0
hust_6-6,hust,50,2188.0,,0.0004567843019874,1.1846849408888889,,,,0.0069706365857955,,0,2188.0
hust_6-6,hust,100,2188.0,,0.0001317687659432,1.1875155177777776,,,,0.0057542841349127,,0,2188.0
hust_6-8,hust,25,1988.0,,-0.000312714017094,1.201528695111111,,,,0.0022886519478788,,0,1988.0
hust_6-8,hust,50,1988.0,,-0.0002343441184473,1.1986397297777778,,,,0.0034322425658858,,0,1988.0
hust_6-8,hust,100,1988.0,,-0.0001757380508717,1.1943398097777775,,,,0.0051406583788665,,0,1988.0
hust_7-1,hust,25,1495.0,,-0.0002667352820512,1.1783979537777778,,,,0.0019586863167097,,0,1495.0
hust_7-1,hust,50,1495.0,,-0.0001909543027877,1.1760493204444442,,,,0.0028131395781764,,0,1495.0
hust_7-1,hust,100,1495.0,,-0.0001390028100143,1.172666822,,,,0.0040814266165867,,0,1495.0
hust_7-2,hust,25,1843.0,,0.0003819251282051,1.1978539475555554,,,,0.00309618305185,,0,1843.0
hust_7-2,hust,50,1843.0,,6.767028304656188e-05,1.1984273511111112,,,,0.002342596033607,,0,1843.0
hust_7-2,hust,100,1843.0,,-8.309336880355238e-05,1.1960086817777775,,,,0.0033187425172825,,0,1843.0
hust_7-3,hust,25,1177.0,,-0.0002042823247863,1.1671199795555556,,,,0.0015309097069137,,0,1177.0
hust_7-3,hust,50,1177.0,,-0.0001402613055889,1.1654310533333332,,,,0.002083069495438,,0,1177.0
hust_7-3,hust,100,1177.0,,-0.0001129299621962,1.162648803777778,,,,0.0032994975443146,,0,1177.0
hust_7-4,hust,25,1270.0,,-0.0002213488717948,1.1687776506666665,,,,0.0016463678988882,,0,1270.0
hust_7-4,hust,50,1270.0,,-0.0001466201744697,1.167031878666667,,,,0.0021804561541616,,0,1270.0
hust_7-4,hust,100,1270.0,,-0.0001155821034103,1.1642043544444445,,,,0.0033794111358343,,0,1270.0
hust_7-5,hust,25,1722.0,,0.0007168357264957,1.192322233777778,,,,0.0056327753622004,,0,1722.0
hust_7-5,hust,50,1722.0,,0.0002675405927704,1.1952980773333337,,,,0.0049817034647687,,0,1722.0
hust_7-5,hust,100,1722.0,,5.4563073640633816e-06,1.1949024037777778,,,,0.0037853994725935,,0,1722.0
hust_7-6,hust,25,1292.0,,-0.000241666034188,1.1703982942222224,,,,0.0017916699176518,,0,1292.0
hust_7-6,hust,50,1292.0,,-0.0001636184212351,1.1684339275555555,,,,0.0024254424424821,,0,1292.0
hust_7-6,hust,100,1292.0,,-0.0001271527210054,1.1653253104444443,,,,0.003718498815108,,0,1292.0
hust_7-7,hust,25,1527.0,,-0.0002336739999999,1.1704882702222223,,,,0.0017276541164312,,0,1527.0
hust_7-7,hust,50,1527.0,,-0.000160229410164,1.168545871111111,,,,0.0023721920011856,,0,1527.0
hust_7-7,hust,100,1527.0,,-0.0001209323264326,1.1655878828888888,,,,0.0035454327903184,,0,1527.0
hust_7-8,hust,25,1750.0,,0.0007680996068376,1.1921074959999998,,,,0.0057353697568518,,0,1750.0
hust_7-8,hust,50,1750.0,,0.0003389071169801,1.196066664,,,,0.0056803626717716,,0,1750.0
hust_7-8,hust,100,1750.0,,4.978050911756873e-05,1.19677113,,,,0.0042321895308166,,0,1750.0
hust_8-1,hust,25,1182.0,,-0.0002275777435897,1.1723158746666666,,,,0.0016657441013657,,0,1182.0
hust_8-1,hust,50,1182.0,,-0.0001549200565559,1.1704356400000002,,,,0.0022908391712176,,0,1182.0
hust_8-1,hust,100,1182.0,,-0.0001197780068673,1.167514792,,,,0.0035020766154806,,0,1182.0
hust_8-2,hust,25,1759.0,,-0.0002672338803418,1.196349008,,,,0.0019639257982702,,0,1759.0
hust_8-2,hust,50,1759.0,,-0.000181077421902,1.1941454057777778,,,,0.0026831716410591,,0,1759.0
hust_8-2,hust,100,1759.0,,-0.0001401652129213,1.1907186744444445,,,,0.0040996889261038,,0,1759.0
hust_8-3,hust,25,2048.0,,0.0006618166666666,1.191689696,,,,0.0051125899490599,,0,2048.0
hust_8-3,hust,50,2048.0,,0.0002885026415899,1.195028831111111,,,,0.0049310332263339,,0,2048.0
hust_8-3,hust,100,2048.0,,2.695044811146613e-05,1.1951931186666664,,,,0.0036775337697345,,0,2048.0
hust_8-4,hust,25,1691.0,,-0.000226842051282,1.1751036951111111,,,,0.0016914740866061,,0,1691.0
hust_8-4,hust,50,1691.0,,-0.0001478468912898,1.173317542222222,,,,0.0022111430402876,,0,1691.0
hust_8-4,hust,100,1691.0,,-0.0001106343150315,1.1706203646666666,,,,0.0032525414344912,,0,1691.0
hust_8-5,hust,25,1216.0,,-0.0002208123418803,1.168296208,,,,0.0016335944629823,,0,1216.0
hust_8-5,hust,50,1216.0,,-0.000155413901027,1.1664085297777778,,,,0.0022949408411853,,0,1216.0
hust_8-5,hust,100,1216.0,,-0.0001195884848484,1.1634760411111111,,,,0.0034990004800769,,0,1216.0
hust_8-6,hust,25,1969.0,,-0.0002801424273504,1.2159633413333333,,,,0.0020817504034814,,0,1969.0
hust_8-6,hust,50,1969.0,,-0.0001918657671068,1.2136262235555555,,,,0.0028467931744824,,0,1969.0
hust_8-6,hust,100,1969.0,,-0.0001415958611861,1.2101599662222222,,,,0.0041617710633192,,0,1969.0
hust_8-7,hust,25,1792.0,,-0.0001998479658119,1.1773722062222225,,,,0.0014917455484943,,0,1792.0
hust_8-7,hust,50,1792.0,,-0.0001395435838335,1.175651755111111,,,,0.0020743156860665,,0,1792.0
hust_8-7,hust,100,1792.0,,-9.74865331866595e-05,1.1732929062222222,,,,0.0028823563758937,,0,1792.0
hust_8-8,hust,25,1497.0,,0.0007045679658119,1.195906024,,,,0.0054090640080989,,0,1497.0
hust_8-8,hust,50,1497.0,,0.0003129853007869,1.1995418017777777,,,,0.0052889445443885,,0,1497.0
hust_8-8,hust,100,1497.0,,3.913038943894231e-05,1.2000301962222224,,,,0.0039621656385516,,0,1497.0
hust_9-1,hust,25,1842.0,,0.0005714372478632,1.2066590373333337,,,,0.0044168159733241,,0,1842.0
hust_9-1,hust,50,1842.0,,0.0001699625663598,1.2084396542222222,,,,0.0036132565170327,,0,1842.0
hust_9-1,hust,100,1842.0,,-3.862556522319583e-05,1.207023025777778,,,,0.0032506716321031,,0,1842.0
hust_9-2,hust,25,1903.0,,0.0006588235897435,1.199331264,,,,0.0049573569249466,,0,1903.0
hust_9-2,hust,50,1903.0,,0.0002532740168067,1.2021762271111112,,,,0.0045262424710123,,0,1903.0
hust_9-2,hust,100,1903.0,,7.34161202786395e-06,1.2018741831111113,,,,0.0034508227598448,,0,1903.0
hust_9-3,hust,25,1708.0,,0.0006046922564102,1.2014655937777778,,,,0.004673432573983,,0,1708.0
hust_9-3,hust,50,1708.0,,0.0002322007821795,1.2040779875555556,,,,0.0042242962007004,,0,1708.0
hust_9-3,hust,100,1708.0,,-6.074018468524956e-06,1.2034507442222224,,,,0.003333058655928,,0,1708.0
hust_9-4,hust,25,1770.0,,0.0005991498632478,1.202913336888889,,,,0.0046292924017164,,0,1770.0
hust_9-4,hust,50,1770.0,,0.0002186589867947,1.2053358848888889,,,,0.0040809466935393,,0,1770.0
hust_9-4,hust,100,1770.0,,-1.1216846084617948e-05,1.204603845111111,,,,0.0032756901811237,,0,1770.0
hust_9-5,hust,25,1931.0,,0.000546563008547,1.1941060328888888,,,,0.0041598737920651,,0,1931.0
hust_9-5,hust,50,1931.0,,0.0001813089971988,1.1960937528888889,,,,0.0035620142502058,,0,1931.0
hust_9-5,hust,100,1931.0,,-2.0550329032908604e-05,1.1951838766666667,,,,0.0029793300336429,,0,1931.0
hust_9-6,hust,25,1550.0,,0.0005724466153845,1.2008565653333334,,,,0.0043867705159297,,0,1550.0
hust_9-6,hust,50,1550.0,,0.0001711278698146,1.2026637915555556,,,,0.0036114744968776,,0,1550.0
hust_9-6,hust,100,1550.0,,-4.627853798713495e-05,1.2010760160000002,,,,0.0034258187017896,,0,1550.0
hust_9-7,hust,25,1810.0,,0.0006479498632478,1.1950433182222222,,,,0.0049649884976201,,0,1810.0
hust_9-7,hust,50,1810.0,,0.0002320154493797,1.197627736,,,,0.00437155303492,,0,1810.0
hust_9-7,hust,100,1810.0,,-6.574803347010727e-06,1.1969835853333337,,,,0.0034295087450475,,0,1810.0
hust_9-8,hust,25,2085.0,,0.0007672185299145,1.186032248888889,,,,0.0058380030409222,,0,2085.0
hust_9-8,hust,50,2085.0,,0.0003049046423902,1.1894771995555555,,,,0.0053804682969852,,0,2085.0
hust_9-8,hust,100,2085.0,,3.822328019467902e-05,1.1899360395555554,,,,0.0039943252113604,,0,2085.0
